TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths,Month,Year,Txn_Category,Gap,Inactive_Flag,CreditAmount,DebitAmount
33,CUST1042,ACC51200,savings,payment,Personal Loan,Firm B,West,Manager 4,2023-04-14,98995.6715,89571.64949,0.511413046,408,27,2023-04,2023,debit,0.0,Active,0.0,98995.6715
111,CUST6351,ACC51200,current,transfer,Credit Card,Firm B,West,Manager 3,2023-10-21,63534.09235,104679.4608,0.632349134,572,28,2023-10,2023,credit,190.0,Inactive,63534.09235,0.0
91,CUST9129,ACC51200,savings,payment,Credit Card,Firm E,Central,Manager 4,2024-02-05,20857.58237,114724.3287,0.867071958,645,180,2024-02,2024,debit,107.0,Inactive,0.0,20857.58237
108,CUST3069,ACC51200,loan,transfer,Home Loan,Firm E,South,Manager 4,2024-04-20,46975.97318,49370.86766,-0.001035079,516,234,2024-04,2024,credit,75.0,Inactive,46975.97318,0.0
148,CUST1888,ACC51593,loan,transfer,Savings Account,Firm E,East,Manager 2,2023-03-06,44580.3977,105778.3468,-0.005767703,847,14,2023-03,2023,credit,0.0,Active,44580.3977,0.0
187,CUST3006,ACC51593,loan,payment,Mutual Fund,Firm E,East,Manager 2,2023-06-06,47794.97112,47981.5722,0.461767658,641,95,2023-06,2023,debit,92.0,Inactive,0.0,47794.97112
62,CUST8279,ACC51593,credit,payment,Personal Loan,Firm A,Central,Manager 4,2023-07-26,60335.3013,70337.53282,0.653729641,513,18,2023-07,2023,debit,50.0,Active,0.0,60335.3013
19,CUST9843,ACC51593,credit,transfer,Credit Card,Firm B,North,Manager 1,2023-08-23,63841.18365,101279.8391,0.786115096,709,131,2023-08,2023,credit,28.0,Active,63841.18365,0.0
62,CUST4884,ACC51593,current,deposit,Mutual Fund,Firm E,South,Manager 4,2024-02-18,88990.27103,118249.5242,-0.001035655,685,114,2024-02,2024,credit,179.0,Inactive,88990.27103,0.0
121,CUST9248,ACC51971,savings,withdrawal,Home Loan,Firm C,West,Manager 3,2023-01-02,35582.48676,37466.28558,0.440967291,562,224,2023-01,2023,debit,0.0,Active,0.0,35582.48676
18,CUST4402,ACC51971,current,withdrawal,Mutual Fund,Firm A,North,Manager 1,2023-02-16,75733.27346,104671.8413,0.296638413,753,34,2023-02,2023,debit,45.0,Active,0.0,75733.27346
134,CUST1768,ACC51971,savings,withdrawal,Credit Card,Firm E,North,Manager 3,2024-05-15,74258.68088,78629.438,0.582947182,528,197,2024-05,2024,debit,454.0,Inactive,0.0,74258.68088
52,CUST8344,ACC51971,current,deposit,Savings Account,Firm A,North,Manager 3,2024-06-22,118019.7086,42088.94404,-0.146574209,458,123,2024-06,2024,credit,38.0,Active,118019.7086,0.0
7,CUST4584,ACC52131,loan,deposit,Credit Card,Firm D,South,Manager 2,2023-07-05,99757.57847,53473.70985,0.799510831,749,99,2023-07,2023,credit,0.0,Active,99757.57847,0.0
132,CUST4241,ACC52131,loan,withdrawal,Savings Account,Firm B,North,Manager 4,2023-09-08,99465.08505,108296.8831,0.292345128,675,214,2023-09,2023,debit,65.0,Inactive,0.0,99465.08505
126,CUST1467,ACC52131,loan,transfer,Savings Account,Firm D,Central,Manager 2,2023-11-18,55679.71054,147854.58,0.794659647,595,208,2023-11,2023,credit,71.0,Inactive,55679.71054,0.0
34,CUST1738,ACC52131,loan,transfer,Mutual Fund,Firm E,North,Manager 3,2024-04-20,92190.39116,72382.45226,0.504311481,661,133,2024-04,2024,credit,154.0,Inactive,92190.39116,0.0
153,CUST9528,ACC52650,credit,withdrawal,Home Loan,Firm D,Central,Manager 2,2023-01-09,48020.80693,49411.34506,0.380839403,783,219,2023-01,2023,debit,0.0,Active,0.0,48020.80693
177,CUST2942,ACC52650,credit,withdrawal,Home Loan,Firm A,East,Manager 3,2023-06-20,20315.74505,22715.8359,0.472423679,692,47,2023-06,2023,debit,162.0,Inactive,0.0,20315.74505
124,CUST9129,ACC52650,loan,withdrawal,Personal Loan,Firm E,East,Manager 1,2023-07-30,27696.23291,49167.97037,0.091661724,699,39,2023-07,2023,debit,40.0,Active,0.0,27696.23291
194,CUST1121,ACC52650,savings,withdrawal,Personal Loan,Firm E,East,Manager 3,2023-09-08,106407.0472,92229.28588,0.386112007,633,61,2023-09,2023,debit,40.0,Active,0.0,106407.0472
149,CUST9129,ACC53466,credit,withdrawal,Credit Card,Firm D,West,Manager 4,2023-01-10,82857.6263,39152.30748,0.012037739,345,198,2023-01,2023,debit,0.0,Active,0.0,82857.6263
31,CUST4780,ACC53466,credit,transfer,Mutual Fund,Firm A,Central,Manager 2,2023-03-10,17842.12843,161904.9277,0.110084032,392,89,2023-03,2023,credit,59.0,Active,17842.12843,0.0
28,CUST7933,ACC53466,savings,deposit,Credit Card,Firm D,North,Manager 3,2023-04-19,18181.67381,61719.15547,0.821862361,669,112,2023-04,2023,credit,40.0,Active,18181.67381,0.0
21,CUST2349,ACC53466,credit,payment,Home Loan,Firm C,East,Manager 3,2023-05-04,61209.03424,56486.37869,0.183228868,729,218,2023-05,2023,debit,15.0,Active,0.0,61209.03424
67,CUST5320,ACC53466,loan,payment,Personal Loan,Firm E,West,Manager 1,2023-08-23,39589.99784,114199.3097,0.388519179,800,21,2023-08,2023,debit,111.0,Inactive,0.0,39589.99784
148,CUST2464,ACC53466,current,transfer,Home Loan,Firm E,North,Manager 3,2023-11-21,101126.2783,79816.89773,0.16578917,557,221,2023-11,2023,credit,90.0,Inactive,101126.2783,0.0
54,CUST1747,ACC53466,current,payment,Credit Card,Firm E,North,Manager 2,2023-11-24,65902.48613,99035.7017,0.822334561,484,132,2023-11,2023,debit,3.0,Active,0.0,65902.48613
63,CUST6210,ACC53466,savings,payment,Savings Account,Firm E,Central,Manager 2,2023-12-10,20740.71036,58825.2737,0.128567525,752,70,2023-12,2023,debit,16.0,Active,0.0,20740.71036
188,CUST5174,ACC53466,current,transfer,Home Loan,Firm A,North,Manager 3,2024-06-07,87507.22339,112695.8333,0.342886883,813,33,2024-06,2024,credit,180.0,Inactive,87507.22339,0.0
136,CUST2109,ACC53865,loan,transfer,Home Loan,Firm C,Central,Manager 3,2023-05-11,78377.00882,110608.4376,0.128310624,795,130,2023-05,2023,credit,0.0,Active,78377.00882,0.0
101,CUST2464,ACC53865,loan,deposit,Mutual Fund,Firm C,South,Manager 4,2023-07-19,23936.04314,59787.07004,0.474789344,656,164,2023-07,2023,credit,69.0,Inactive,23936.04314,0.0
88,CUST6391,ACC53865,current,payment,Home Loan,Firm B,West,Manager 1,2023-09-26,20891.10863,850.0884016,0.203116007,842,232,2023-09,2023,debit,69.0,Inactive,0.0,20891.10863
72,CUST6526,ACC53865,current,transfer,Credit Card,Firm C,North,Manager 2,2023-11-20,101362.1181,54371.33721,0.407016196,405,220,2023-11,2023,credit,55.0,Active,101362.1181,0.0
29,CUST9129,ACC53865,savings,transfer,Credit Card,Firm B,North,Manager 1,2024-06-13,41215.90878,112250.6475,0.621127077,788,38,2024-06,2024,credit,206.0,Inactive,41215.90878,0.0
133,CUST5105,ACC54589,savings,payment,Personal Loan,Firm D,Central,Manager 1,2024-01-17,42571.23644,54504.01489,0.112544786,699,68,2024-01,2024,debit,0.0,Active,0.0,42571.23644
98,CUST6319,ACC54589,savings,withdrawal,Home Loan,Firm C,North,Manager 4,2024-03-14,50885.12998,105517.4222,1.013219014,537,236,2024-03,2024,debit,57.0,Active,0.0,50885.12998
99,CUST4584,ACC54589,savings,withdrawal,Credit Card,Firm B,South,Manager 1,2024-04-01,-783.0180326,88334.93213,0.196849473,324,68,2024-04,2024,debit,18.0,Active,0.0,-783.0180326
154,CUST2944,ACC54589,savings,withdrawal,Mutual Fund,Firm D,Central,Manager 4,2024-05-04,61606.47817,33933.96967,0.163259353,711,105,2024-05,2024,debit,33.0,Active,0.0,61606.47817
4,CUST2699,ACC55331,loan,deposit,Personal Loan,Firm A,East,Manager 2,2023-02-10,24457.70658,71999.33447,0.104918426,673,110,2023-02,2023,credit,0.0,Active,24457.70658,0.0
161,CUST6526,ACC55331,current,withdrawal,Personal Loan,Firm D,Central,Manager 2,2023-09-26,17306.71961,20081.52199,0.792508772,481,86,2023-09,2023,debit,228.0,Inactive,0.0,17306.71961
161,CUST2109,ACC55331,savings,withdrawal,Personal Loan,Firm C,South,Manager 3,2023-12-09,8560.712363,90004.92015,0.69183888,659,223,2023-12,2023,debit,74.0,Inactive,0.0,8560.712363
29,CUST1547,ACC55331,current,withdrawal,Mutual Fund,Firm C,South,Manager 2,2024-02-04,43317.93415,2436.95284,0.387902603,438,76,2024-02,2024,debit,57.0,Active,0.0,43317.93415
14,CUST6350,ACC55729,savings,payment,Personal Loan,Firm B,North,Manager 2,2023-03-26,30196.95972,90639.76203,0.25999707,329,12,2023-03,2023,debit,0.0,Active,0.0,30196.95972
161,CUST1962,ACC55729,savings,transfer,Savings Account,Firm A,Central,Manager 2,2023-05-11,80429.5324,74835.74255,0.457729475,477,19,2023-05,2023,credit,46.0,Active,80429.5324,0.0
9,CUST3378,ACC55729,credit,deposit,Credit Card,Firm D,South,Manager 2,2023-06-17,20832.40836,47470.99917,0.935208306,717,88,2023-06,2023,credit,37.0,Active,20832.40836,0.0
114,CUST5916,ACC55729,current,withdrawal,Home Loan,Firm C,North,Manager 4,2023-07-05,46049.09381,166962.4001,0.323622336,412,72,2023-07,2023,debit,18.0,Active,0.0,46049.09381
175,CUST7481,ACC55729,current,deposit,Home Loan,Firm E,Central,Manager 2,2023-10-26,61200.25439,58921.09763,0.508141822,659,128,2023-10,2023,credit,113.0,Inactive,61200.25439,0.0
132,CUST8529,ACC55729,loan,transfer,Personal Loan,Firm C,West,Manager 1,2024-03-19,28513.27626,59660.65317,-0.065265711,743,20,2024-03,2024,credit,145.0,Inactive,28513.27626,0.0
57,CUST9066,ACC57516,savings,deposit,Savings Account,Firm C,North,Manager 1,2023-01-09,101466.1817,115082.4759,0.418124992,844,67,2023-01,2023,credit,0.0,Active,101466.1817,0.0
9,CUST4769,ACC57516,loan,transfer,Mutual Fund,Firm A,West,Manager 1,2023-01-09,61931.41039,65808.57213,0.33469983,369,44,2023-01,2023,credit,0.0,Active,61931.41039,0.0
147,CUST7388,ACC57516,savings,deposit,Personal Loan,Firm B,Central,Manager 3,2023-02-04,64065.82103,61375.18225,0.953402596,595,159,2023-02,2023,credit,26.0,Active,64065.82103,0.0
25,CUST4461,ACC57516,savings,deposit,Home Loan,Firm B,East,Manager 1,2023-03-07,55852.17639,75913.89607,0.372151781,334,104,2023-03,2023,credit,31.0,Active,55852.17639,0.0
119,CUST7120,ACC57516,loan,withdrawal,Savings Account,Firm C,Central,Manager 1,2023-07-14,22144.38681,91802.42693,0.334610413,350,41,2023-07,2023,debit,129.0,Inactive,0.0,22144.38681
55,CUST1042,ACC57516,loan,payment,Mutual Fund,Firm C,Central,Manager 2,2023-11-07,23144.13012,66222.22295,0.441954068,673,161,2023-11,2023,debit,116.0,Inactive,0.0,23144.13012
75,CUST5545,ACC57597,current,transfer,Home Loan,Firm E,West,Manager 3,2023-07-30,-14452.52809,22737.83269,0.091174779,531,179,2023-07,2023,credit,0.0,Active,-14452.52809,0.0
60,CUST1547,ACC57597,credit,withdrawal,Mutual Fund,Firm C,East,Manager 1,2023-10-31,43262.78723,82313.96279,0.590903803,369,158,2023-10,2023,debit,93.0,Inactive,0.0,43262.78723
144,CUST6525,ACC57597,credit,withdrawal,Mutual Fund,Firm A,East,Manager 3,2024-03-12,65675.16068,61615.35158,0.265237013,678,222,2024-03,2024,debit,133.0,Inactive,0.0,65675.16068
55,CUST3725,ACC57700,loan,transfer,Personal Loan,Firm A,South,Manager 3,2023-07-14,116161.1645,61685.00168,0.582174707,351,37,2023-07,2023,credit,0.0,Active,116161.1645,0.0
90,CUST2871,ACC57700,current,deposit,Personal Loan,Firm A,South,Manager 2,2023-08-04,57800.36034,46485.02222,0.427675089,556,193,2023-08,2023,credit,21.0,Active,57800.36034,0.0
108,CUST3059,ACC57700,current,transfer,Credit Card,Firm D,West,Manager 1,2023-08-04,61829.93168,80134.68895,0.273000667,679,115,2023-08,2023,credit,0.0,Active,61829.93168,0.0
41,CUST7120,ACC57700,current,withdrawal,Savings Account,Firm D,South,Manager 1,2023-11-18,5402.294994,63801.56426,0.39140869,438,205,2023-11,2023,debit,106.0,Inactive,0.0,5402.294994
171,CUST3015,ACC57700,credit,transfer,Credit Card,Firm A,East,Manager 2,2023-11-25,65551.89798,98012.93447,0.55948936,313,207,2023-11,2023,credit,7.0,Active,65551.89798,0.0
5,CUST9066,ACC57700,savings,transfer,Mutual Fund,Firm B,East,Manager 1,2024-01-17,54967.79558,32664.91015,0.982263283,682,186,2024-01,2024,credit,53.0,Active,54967.79558,0.0
115,CUST7793,ACC57700,loan,deposit,Home Loan,Firm C,West,Manager 1,2024-06-08,51037.15334,71291.15782,1.101998817,453,208,2024-06,2024,credit,143.0,Inactive,51037.15334,0.0
48,CUST1644,ACC57700,credit,transfer,Savings Account,Firm C,West,Manager 3,2024-06-11,52297.328,30221.73517,0.497698317,414,132,2024-06,2024,credit,3.0,Active,52297.328,0.0
168,CUST8288,ACC57872,loan,payment,Credit Card,Firm D,West,Manager 1,2023-09-26,109159.3922,78792.38348,0.787975953,789,31,2023-09,2023,debit,0.0,Active,0.0,109159.3922
105,CUST9535,ACC57872,credit,transfer,Savings Account,Firm C,West,Manager 4,2024-03-23,40617.36039,82249.8878,-0.120970495,815,182,2024-03,2024,credit,179.0,Inactive,40617.36039,0.0
125,CUST4780,ACC58078,loan,withdrawal,Home Loan,Firm C,West,Manager 2,2023-10-22,65943.33188,83848.55309,0.547097743,435,206,2023-10,2023,debit,0.0,Active,0.0,65943.33188
71,CUST9248,ACC58078,loan,payment,Credit Card,Firm C,Central,Manager 3,2024-02-06,99304.76595,28643.57539,0.839980473,408,199,2024-02,2024,debit,107.0,Inactive,0.0,99304.76595
35,CUST5428,ACC58667,credit,transfer,Home Loan,Firm D,West,Manager 3,2023-10-18,31967.63692,65478.53271,-0.0529263,566,235,2023-10,2023,credit,0.0,Active,31967.63692,0.0
102,CUST6947,ACC58667,savings,payment,Home Loan,Firm B,North,Manager 4,2023-10-31,109993.4196,-9369.803555,0.496541034,751,125,2023-10,2023,debit,13.0,Active,0.0,109993.4196
37,CUST2109,ACC58667,current,deposit,Personal Loan,Firm B,South,Manager 1,2023-12-17,32337.37579,11788.35622,0.711443599,789,98,2023-12,2023,credit,47.0,Active,32337.37579,0.0
35,CUST1121,ACC58667,credit,withdrawal,Home Loan,Firm C,South,Manager 3,2024-02-06,102488.6325,81693.30481,0.49109238,500,189,2024-02,2024,debit,51.0,Active,0.0,102488.6325
178,CUST6350,ACC58667,loan,withdrawal,Savings Account,Firm B,North,Manager 4,2024-03-12,24242.14262,138390.6734,0.569769385,345,227,2024-03,2024,debit,35.0,Active,0.0,24242.14262
11,CUST8461,ACC60432,current,withdrawal,Credit Card,Firm E,Central,Manager 3,2023-02-17,119878.305,72041.03969,0.437613321,772,217,2023-02,2023,debit,0.0,Active,0.0,119878.305
187,CUST4241,ACC60432,savings,withdrawal,Credit Card,Firm A,North,Manager 3,2023-02-23,90160.18026,69116.4498,0.3284017,699,89,2023-02,2023,debit,6.0,Active,0.0,90160.18026
135,CUST2871,ACC60432,credit,deposit,Home Loan,Firm D,North,Manager 4,2023-08-22,39623.1673,23284.28831,1.121940821,389,158,2023-08,2023,credit,180.0,Inactive,39623.1673,0.0
107,CUST3069,ACC60432,savings,withdrawal,Mutual Fund,Firm B,North,Manager 3,2023-08-23,42835.6717,46412.91501,0.621988114,807,182,2023-08,2023,debit,1.0,Active,0.0,42835.6717
178,CUST7793,ACC60432,loan,withdrawal,Credit Card,Firm D,Central,Manager 2,2023-11-20,40406.59943,130070.3224,0.236204416,480,94,2023-11,2023,debit,89.0,Inactive,0.0,40406.59943
91,CUST9666,ACC60432,current,payment,Credit Card,Firm A,North,Manager 3,2023-11-25,64075.88515,132795.7895,0.759080844,596,19,2023-11,2023,debit,5.0,Active,0.0,64075.88515
73,CUST9843,ACC60432,loan,payment,Mutual Fund,Firm C,East,Manager 4,2024-01-17,25687.70838,57351.26042,0.506181009,366,89,2024-01,2024,debit,53.0,Active,0.0,25687.70838
33,CUST3315,ACC60432,credit,payment,Home Loan,Firm D,West,Manager 3,2024-03-14,40290.33266,52959.97986,0.324059145,791,30,2024-03,2024,debit,57.0,Active,0.0,40290.33266
27,CUST5385,ACC61827,loan,payment,Personal Loan,Firm A,West,Manager 1,2023-05-12,56057.65493,91495.82325,0.361336103,792,65,2023-05,2023,debit,0.0,Active,0.0,56057.65493
68,CUST2716,ACC61827,credit,transfer,Personal Loan,Firm B,East,Manager 3,2024-02-13,55670.3488,53430.44735,0.649733969,786,172,2024-02,2024,credit,277.0,Inactive,55670.3488,0.0
47,CUST1840,ACC61926,credit,payment,Personal Loan,Firm B,West,Manager 4,2023-03-16,82500.59801,21846.04904,0.384714737,388,111,2023-03,2023,debit,0.0,Active,0.0,82500.59801
56,CUST7173,ACC61926,loan,transfer,Personal Loan,Firm C,Central,Manager 1,2023-05-21,98072.78602,88064.29125,1.074600198,534,205,2023-05,2023,credit,66.0,Inactive,98072.78602,0.0
50,CUST3778,ACC61926,credit,payment,Home Loan,Firm E,West,Manager 2,2023-09-19,13591.31401,13988.63696,0.588220907,409,8,2023-09,2023,debit,121.0,Inactive,0.0,13591.31401
59,CUST1114,ACC61926,credit,deposit,Mutual Fund,Firm E,South,Manager 2,2023-09-24,58886.44759,108771.1934,0.133634021,749,200,2023-09,2023,credit,5.0,Active,58886.44759,0.0
82,CUST7255,ACC61926,loan,transfer,Mutual Fund,Firm B,West,Manager 4,2023-10-23,57727.41464,31146.93546,0.533204015,621,11,2023-10,2023,credit,29.0,Active,57727.41464,0.0
46,CUST2412,ACC61926,loan,deposit,Savings Account,Firm B,South,Manager 4,2024-04-25,42452.64305,55437.47524,0.502684158,828,18,2024-04,2024,credit,185.0,Inactive,42452.64305,0.0
129,CUST4595,ACC62446,savings,withdrawal,Savings Account,Firm C,West,Manager 2,2023-06-10,27716.42372,94466.99166,0.110040935,385,189,2023-06,2023,debit,0.0,Active,0.0,27716.42372
29,CUST7345,ACC62446,credit,transfer,Home Loan,Firm B,West,Manager 1,2023-10-16,44871.29845,73772.30258,0.351504153,309,9,2023-10,2023,credit,128.0,Inactive,44871.29845,0.0
199,CUST7855,ACC62446,savings,transfer,Mutual Fund,Firm B,South,Manager 1,2023-12-10,76291.56759,86523.35971,0.180897053,701,147,2023-12,2023,credit,55.0,Active,76291.56759,0.0
54,CUST2539,ACC62446,current,transfer,Home Loan,Firm A,South,Manager 1,2023-12-17,48881.36039,81466.57585,0.56190263,523,199,2023-12,2023,credit,7.0,Active,48881.36039,0.0
180,CUST2626,ACC62809,loan,payment,Mutual Fund,Firm A,West,Manager 1,2023-10-04,34979.06245,105276.0674,0.953826279,351,108,2023-10,2023,debit,0.0,Active,0.0,34979.06245
112,CUST9038,ACC64022,current,deposit,Mutual Fund,Firm D,North,Manager 3,2023-01-08,76867.25263,95416.19114,0.610944287,401,9,2023-01,2023,credit,0.0,Active,76867.25263,0.0
1,CUST8250,ACC64022,savings,transfer,Home Loan,Firm D,South,Manager 1,2023-01-10,15894.3895,63867.60161,0.524646459,534,118,2023-01,2023,credit,2.0,Active,15894.3895,0.0
181,CUST7395,ACC64022,credit,payment,Home Loan,Firm E,South,Manager 3,2023-07-06,13343.68021,120643.7842,0.417123573,486,74,2023-07,2023,debit,177.0,Inactive,0.0,13343.68021
32,CUST5121,ACC64022,credit,payment,Home Loan,Firm A,Central,Manager 3,2023-10-03,59062.81089,31584.07286,0.478808866,355,181,2023-10,2023,debit,89.0,Inactive,0.0,59062.81089
151,CUST4595,ACC64022,current,withdrawal,Mutual Fund,Firm A,North,Manager 4,2023-11-21,71432.10735,68805.97872,0.607559881,542,47,2023-11,2023,debit,49.0,Active,0.0,71432.10735
110,CUST2457,ACC64022,credit,deposit,Credit Card,Firm E,North,Manager 1,2024-03-01,36295.00606,92332.00578,0.607427612,417,110,2024-03,2024,credit,101.0,Inactive,36295.00606,0.0
116,CUST9525,ACC64393,loan,transfer,Credit Card,Firm A,South,Manager 3,2023-01-21,21572.90128,62865.51448,0.654081128,614,209,2023-01,2023,credit,0.0,Active,21572.90128,0.0
26,CUST5428,ACC64393,savings,payment,Mutual Fund,Firm C,South,Manager 4,2024-01-12,71116.74844,78228.02642,0.46081012,397,174,2024-01,2024,debit,356.0,Inactive,0.0,71116.74844
156,CUST3602,ACC64393,credit,withdrawal,Mutual Fund,Firm D,West,Manager 2,2024-05-27,77092.80098,133228.1191,0.32702155,614,212,2024-05,2024,debit,136.0,Inactive,0.0,77092.80098
181,CUST1888,ACC64785,current,payment,Savings Account,Firm A,East,Manager 3,2023-03-26,65328.82246,34146.72798,0.262063536,521,69,2023-03,2023,debit,0.0,Active,0.0,65328.82246
177,CUST8529,ACC65144,credit,deposit,Personal Loan,Firm C,East,Manager 3,2023-07-26,33986.04497,90379.4865,0.47334929,412,16,2023-07,2023,credit,0.0,Active,33986.04497,0.0
56,CUST2412,ACC65144,savings,deposit,Personal Loan,Firm D,West,Manager 1,2023-10-26,19092.26302,91972.16329,0.762649142,428,39,2023-10,2023,credit,92.0,Inactive,19092.26302,0.0
71,CUST1962,ACC65144,credit,withdrawal,Savings Account,Firm D,South,Manager 1,2024-02-06,63772.79237,83719.29156,0.406372208,400,146,2024-02,2024,debit,103.0,Inactive,0.0,63772.79237
81,CUST8660,ACC65545,current,payment,Credit Card,Firm B,Central,Manager 4,2023-01-15,6343.458585,98823.14138,0.446407198,487,83,2023-01,2023,debit,0.0,Active,0.0,6343.458585
48,CUST8266,ACC65545,savings,transfer,Home Loan,Firm A,South,Manager 3,2023-02-26,12528.8444,68440.03966,0.124852741,390,143,2023-02,2023,credit,42.0,Active,12528.8444,0.0
35,CUST5664,ACC65545,credit,transfer,Home Loan,Firm B,East,Manager 3,2023-10-16,69535.56057,39320.18219,0.243704161,469,47,2023-10,2023,credit,232.0,Inactive,69535.56057,0.0
38,CUST9731,ACC65545,loan,deposit,Savings Account,Firm B,North,Manager 3,2023-10-24,105286.2324,79025.57448,0.20833352,763,212,2023-10,2023,credit,8.0,Active,105286.2324,0.0
134,CUST2018,ACC65545,current,transfer,Home Loan,Firm C,East,Manager 3,2024-02-05,71104.31028,95516.66966,0.397352469,362,6,2024-02,2024,credit,104.0,Inactive,71104.31028,0.0
61,CUST9216,ACC66086,credit,deposit,Home Loan,Firm A,East,Manager 4,2023-02-10,86843.34882,67124.84803,0.46620096,514,169,2023-02,2023,credit,0.0,Active,86843.34882,0.0
46,CUST7173,ACC66086,credit,withdrawal,Savings Account,Firm D,West,Manager 3,2023-03-18,114659.693,108696.6632,0.886269949,387,65,2023-03,2023,debit,36.0,Active,0.0,114659.693
38,CUST5320,ACC66086,savings,withdrawal,Mutual Fund,Firm E,North,Manager 2,2023-06-18,103334.7707,56161.93359,0.425826332,680,34,2023-06,2023,debit,92.0,Inactive,0.0,103334.7707
96,CUST2539,ACC66086,current,transfer,Savings Account,Firm A,West,Manager 2,2024-05-04,30482.48187,89051.27561,0.758033312,332,221,2024-05,2024,credit,321.0,Inactive,30482.48187,0.0
144,CUST2109,ACC66190,loan,payment,Mutual Fund,Firm A,North,Manager 4,2023-01-28,56165.02899,69532.76127,0.705586765,645,79,2023-01,2023,debit,0.0,Active,0.0,56165.02899
32,CUST5920,ACC67701,loan,payment,Credit Card,Firm D,South,Manager 2,2023-06-20,71003.37203,92940.1649,0.575543405,716,158,2023-06,2023,debit,0.0,Active,0.0,71003.37203
172,CUST8390,ACC67701,credit,withdrawal,Credit Card,Firm C,South,Manager 2,2023-06-20,81300.52438,49336.61167,0.478732576,702,194,2023-06,2023,debit,0.0,Active,0.0,81300.52438
76,CUST6028,ACC67701,loan,withdrawal,Personal Loan,Firm A,South,Manager 1,2023-10-19,70368.04002,45924.00418,0.319146496,787,204,2023-10,2023,debit,121.0,Inactive,0.0,70368.04002
11,CUST5174,ACC67701,loan,withdrawal,Personal Loan,Firm D,East,Manager 1,2024-03-30,40994.5326,65344.79174,0.408493336,385,184,2024-03,2024,debit,163.0,Inactive,0.0,40994.5326
155,CUST6735,ACC67701,loan,deposit,Credit Card,Firm A,North,Manager 1,2024-06-08,9748.42634,117223.0133,0.600394054,548,63,2024-06,2024,credit,70.0,Inactive,9748.42634,0.0
93,CUST5320,ACC67713,savings,deposit,Mutual Fund,Firm C,Central,Manager 1,2023-01-08,36127.31589,96649.65559,0.626821555,354,88,2023-01,2023,credit,0.0,Active,36127.31589,0.0
143,CUST6947,ACC67713,savings,withdrawal,Credit Card,Firm B,North,Manager 1,2023-04-14,71989.68093,112514.6346,0.391108828,344,89,2023-04,2023,debit,96.0,Inactive,0.0,71989.68093
83,CUST8529,ACC67713,savings,transfer,Personal Loan,Firm D,Central,Manager 3,2023-06-17,51398.85744,41859.61266,0.53702366,426,100,2023-06,2023,credit,64.0,Inactive,51398.85744,0.0
5,CUST7345,ACC67713,savings,deposit,Savings Account,Firm A,Central,Manager 1,2024-02-08,-10108.19625,68650.80576,0.39299281,533,216,2024-02,2024,credit,236.0,Inactive,-10108.19625,0.0
164,CUST5664,ACC69323,current,transfer,Mutual Fund,Firm B,Central,Manager 2,2023-08-06,20041.99537,44577.56807,0.876988832,478,101,2023-08,2023,credit,0.0,Active,20041.99537,0.0
154,CUST4258,ACC69323,savings,withdrawal,Personal Loan,Firm E,South,Manager 1,2023-08-10,35454.03812,156472.2656,0.746546887,547,85,2023-08,2023,debit,4.0,Active,0.0,35454.03812
26,CUST3041,ACC69323,credit,deposit,Personal Loan,Firm C,North,Manager 1,2023-10-26,66374.9432,77058.01803,0.71454953,646,206,2023-10,2023,credit,77.0,Inactive,66374.9432,0.0
117,CUST5545,ACC69323,current,withdrawal,Credit Card,Firm B,South,Manager 3,2023-11-20,49772.83923,72765.40119,0.516741994,770,37,2023-11,2023,debit,25.0,Active,0.0,49772.83923
179,CUST7002,ACC69323,credit,deposit,Credit Card,Firm C,South,Manager 1,2024-06-13,44641.84186,113152.241,0.437165772,794,226,2024-06,2024,credit,206.0,Inactive,44641.84186,0.0
47,CUST4201,ACC69323,credit,withdrawal,Savings Account,Firm E,West,Manager 1,2024-06-22,130726.9141,116386.8904,0.896905228,388,181,2024-06,2024,debit,9.0,Active,0.0,130726.9141
20,CUST2942,ACC70314,credit,withdrawal,Credit Card,Firm D,East,Manager 4,2023-01-09,54119.72962,-31597.85059,0.594389502,318,215,2023-01,2023,debit,0.0,Active,0.0,54119.72962
96,CUST2541,ACC70314,loan,transfer,Credit Card,Firm C,East,Manager 3,2023-05-12,72350.04621,30666.28276,0.643341454,628,6,2023-05,2023,credit,123.0,Inactive,72350.04621,0.0
33,CUST9248,ACC70314,loan,payment,Savings Account,Firm C,Central,Manager 2,2023-05-12,74731.5947,40821.05509,0.342314514,483,64,2023-05,2023,debit,0.0,Active,0.0,74731.5947
72,CUST4346,ACC70314,loan,deposit,Savings Account,Firm A,South,Manager 2,2024-05-28,35699.0632,88127.16699,0.111477431,491,37,2024-05,2024,credit,382.0,Inactive,35699.0632,0.0
97,CUST5121,ACC70460,savings,deposit,Personal Loan,Firm C,Central,Manager 2,2023-10-04,67804.70544,39321.57432,0.556128232,733,231,2023-10,2023,credit,0.0,Active,67804.70544,0.0
111,CUST3059,ACC70460,savings,transfer,Credit Card,Firm B,West,Manager 3,2024-02-05,46450.58301,40221.68322,0.060191181,449,57,2024-02,2024,credit,124.0,Inactive,46450.58301,0.0
